ReturnID,OrderID,ProductID,ReturnDate,QuantityReturned,Reason,RefundAmount,Status
RT-02340,ORD-2025-045323,P-0455,2025-06-14,1,Defective on arrival,111350.0,Approved
RT-02341,ORD-2025-045339,P-1031,2025-06-10,1,Changed mind,77450.0,Rejected
RT-02342,ORD-2025-045342,P-1089,2025-06-10,1,Wrong item delivered,12900.0,Approved
RT-02343,ORD-2025-045367,P-0311,2025-06-10,3,Damaged in transit,8505.0,Rejected
RT-02344,ORD-2025-045386,P-0410,2025-06-16,1,Wrong item delivered,127395.0,Pending
RT-02345,ORD-2025-045390,P-0425,2025-06-05,1,Defective on arrival,34650.0,Approved
RT-02346,ORD-2025-045433,P-0261,2025-06-07,1,Changed mind,7380.0,Approved
RT-02347,ORD-2025-045454,P-0894,2025-06-08,1,Changed mind,1800.0,Approved
RT-02348,ORD-2025-045460,P-0420,2025-06-06,1,Defective on arrival,534750.0,Approved
RT-02349,ORD-2025-045469,P-0521,2025-06-07,1,Damaged in transit,14355.0,Approved
RT-02350,ORD-2025-045472,P-0203,2025-06-06,1,Wrong item delivered,500.0,Approved
RT-02351,ORD-2025-045504,P-0176,2025-06-17,1,Wrong item delivered,2600.0,Approved
RT-02352,ORD-2025-045519,P-0952,2025-06-13,2,Quality below expectation,70100.0,Approved
RT-02353,ORD-2025-045520,P-0445,2025-06-15,1,Changed mind,58150.0,Pending
RT-02354,ORD-2025-045542,P-0204,2025-06-14,1,Expired product,1800.0,Approved
RT-02355,ORD-2025-045551,P-0895,2025-06-10,1,Damaged in transit,10700.0,Approved
RT-02356,ORD-2025-045563,P-0391,2025-06-17,1,Changed mind,150450.0,Approved
RT-02357,ORD-2025-045577,P-0686,2025-06-09,1,Wrong item delivered,89600.0,Approved
RT-02358,ORD-2025-045620,P-0059,2025-06-19,1,Damaged in transit,10400.0,Approved
RT-02359,ORD-2025-045626,P-0504,2025-06-10,1,Defective on arrival,138850.0,Approved
RT-02360,ORD-2025-045651,P-0743,2025-06-12,1,Expired product,13450.0,Approved
RT-02361,ORD-2025-045652,P-0176,2025-06-19,5,Damaged in transit,13000.0,Approved
RT-02362,ORD-2025-045661,P-0751,2025-06-17,1,Wrong item delivered,4650.0,Approved
RT-02363,ORD-2025-045700,P-0699,2025-06-09,1,Wrong item delivered,57050.0,Approved
RT-02364,ORD-2025-045704,P-0360,2025-06-20,1,Wrong item delivered,1800.0,Approved
RT-02365,ORD-2025-045706,P-0981,2025-06-10,1,Wrong item delivered,33350.0,Approved
RT-02366,ORD-2025-045706,P-0270,2025-06-08,1,Expired product,2150.0,Rejected
RT-02367,ORD-2025-045714,P-0483,2025-06-12,1,Damaged in transit,41700.0,Approved
RT-02368,ORD-2025-045716,P-0008,2025-06-09,1,Wrong item delivered,7150.0,Approved
RT-02369,ORD-2025-045718,P-0023,2025-06-13,1,Damaged in transit,5050.0,Pending
RT-02370,ORD-2025-045721,P-0525,2025-06-21,1,Changed mind,6900.0,Approved
RT-02371,ORD-2025-045741,P-0980,2025-06-18,1,Changed mind,120100.0,Approved
RT-02372,ORD-2025-045762,P-0047,2025-06-22,1,Damaged in transit,1300.0,Approved
RT-02373,ORD-2025-045763,P-1052,2025-06-11,1,Quality below expectation,32050.0,Approved
RT-02374,ORD-2025-045774,P-0507,2025-06-22,1,Defective on arrival,49650.0,Approved
RT-02375,ORD-2025-045789,P-0438,2025-06-15,1,Changed mind,157450.0,Approved
RT-02376,ORD-2025-045790,P-0697,2025-06-20,1,Changed mind,3950.0,Approved
RT-02377,ORD-2025-045802,P-1074,2025-06-19,1,Wrong size,77050.0,Approved
RT-02378,ORD-2025-045833,P-0351,2025-06-10,1,Expired product,32750.0,Approved
RT-02379,ORD-2025-045849,P-0087,2025-06-15,1,Changed mind,2250.0,Approved
RT-02380,ORD-2025-045871,P-0704,2025-06-10,1,Expired product,84650.0,Approved
RT-02381,ORD-2025-045894,P-0006,2025-06-15,1,Wrong item delivered,3550.0,Pending
RT-02382,ORD-2025-045912,P-0539,2025-06-23,2,Wrong item delivered,355500.0,Approved
RT-02383,ORD-2025-045913,P-1053,2025-06-13,1,Changed mind,70550.0,Rejected
RT-02384,ORD-2025-045963,P-0984,2025-06-24,2,Changed mind,206500.0,Approved
RT-02385,ORD-2025-046016,P-0631,2025-06-25,1,Changed mind,39300.0,Approved
RT-02386,ORD-2025-046025,P-0505,2025-06-14,1,Damaged in transit,727950.0,Approved
RT-02387,ORD-2025-046025,P-0404,2025-06-13,1,Changed mind,28100.0,Pending
RT-02388,ORD-2025-046030,P-0505,2025-06-18,1,Damaged in transit,727950.0,Pending
RT-02389,ORD-2025-046065,P-0673,2025-06-17,1,Damaged in transit,52250.0,Pending
RT-02390,ORD-2025-046066,P-0121,2025-06-15,2,Damaged in transit,72200.0,Approved
RT-02391,ORD-2025-046085,P-0225,2025-06-20,1,Expired product,7600.0,Approved
RT-02392,ORD-2025-046114,P-0195,2025-06-19,1,Expired product,2750.0,Approved
RT-02393,ORD-2025-046119,P-0950,2025-06-22,1,Quality below expectation,64300.0,Approved
RT-02394,ORD-2025-046123,P-0866,2025-06-23,1,Damaged in transit,12750.0,Approved
RT-02395,ORD-2025-046174,P-1007,2025-06-21,1,Wrong size,91450.0,Approved
RT-02396,ORD-2025-046178,P-0770,2025-06-16,1,Changed mind,14950.0,Approved
RT-02397,ORD-2025-046186,P-0534,2025-06-21,1,Changed mind,162100.0,Approved
RT-02398,ORD-2025-046188,P-0709,2025-06-23,1,Expired product,1953.0,Approved
RT-02399,ORD-2025-046195,P-0553,2025-06-19,1,Damaged in transit,7450.0,Pending
RT-02400,ORD-2025-046195,P-0393,2025-06-16,1,Damaged in transit,179100.0,Approved
RT-02401,ORD-2025-046203,P-0240,2025-06-21,1,Expired product,2750.0,Approved
RT-02402,ORD-2025-046241,P-0483,2025-06-23,1,Changed mind,41700.0,Pending
RT-02403,ORD-2025-046243,P-0992,2025-06-19,1,Changed mind,29200.0,Pending
RT-02404,ORD-2025-046253,P-0119,2025-06-28,1,Changed mind,1350.0,Approved
RT-02405,ORD-2025-046306,P-0404,2025-06-29,1,Defective on arrival,28100.0,Approved
RT-02406,ORD-2025-046308,P-0513,2025-06-22,1,Damaged in transit,50550.0,Approved
RT-02407,ORD-2025-046352,P-0358,2025-06-27,1,Damaged in transit,3950.0,Approved
RT-02408,ORD-2025-046370,P-0396,2025-06-21,1,Damaged in transit,79800.0,Approved
RT-02409,ORD-2025-046374,P-1053,2025-06-21,1,Wrong size,70550.0,Approved
RT-02410,ORD-2025-046393,P-0162,2025-06-24,1,Changed mind,30400.0,Approved
RT-02411,ORD-2025-046395,P-0635,2025-06-30,1,Damaged in transit,22900.0,Approved
RT-02412,ORD-2025-046407,P-0628,2025-06-30,1,Damaged in transit,65900.0,Rejected
RT-02413,ORD-2025-046429,P-0467,2025-07-01,2,Changed mind,1533100.0,Rejected
RT-02414,ORD-2025-046450,P-0107,2025-06-27,1,Damaged in transit,6250.0,Approved
RT-02415,ORD-2025-046493,P-0933,2025-07-02,1,Quality below expectation,11100.0,Approved
RT-02416,ORD-2025-046495,P-0530,2025-06-22,1,Wrong item delivered,53650.0,Approved
RT-02417,ORD-2025-046526,P-0949,2025-06-23,1,Quality below expectation,84250.0,Rejected
RT-02418,ORD-2025-046554,P-0553,2025-06-25,2,Changed mind,14900.0,Rejected
RT-02419,ORD-2025-046569,P-0638,2025-06-29,1,Changed mind,8350.0,Approved
RT-02420,ORD-2025-046572,P-0925,2025-07-04,2,Changed mind,4500.0,Approved
RT-02421,ORD-2025-046595,P-1008,2025-07-03,1,Quality below expectation,14000.0,Rejected
RT-02422,ORD-2025-046616,P-1075,2025-06-29,1,Wrong size,19600.0,Approved
RT-02423,ORD-2025-046624,P-0135,2025-06-28,1,Wrong item delivered,23050.0,Approved
RT-02424,ORD-2025-046629,P-1015,2025-07-01,1,Quality below expectation,86900.0,Approved
RT-02425,ORD-2025-046650,P-1024,2025-07-03,1,Wrong size,14650.0,Rejected
RT-02426,ORD-2025-046697,P-1185,2025-06-27,1,Changed mind,21200.0,Approved
RT-02427,ORD-2025-046705,P-0450,2025-06-25,1,Changed mind,318150.0,Rejected
RT-02428,ORD-2025-046765,P-0400,2025-07-06,1,Changed mind,91350.0,Approved
RT-02429,ORD-2025-046766,P-0509,2025-07-04,1,Defective on arrival,666900.0,Approved
RT-02430,ORD-2025-046788,P-0098,2025-07-03,1,Expired product,1650.0,Approved
RT-02431,ORD-2025-046803,P-1003,2025-06-28,1,Quality below expectation,43250.0,Approved
RT-02432,ORD-2025-046867,P-0229,2025-07-03,1,Damaged in transit,750.0,Approved
RT-02433,ORD-2025-046876,P-1069,2025-06-28,1,Wrong size,38400.0,Approved
RT-02434,ORD-2025-046884,P-0931,2025-07-01,1,Wrong item delivered,31945.5,Approved
RT-02435,ORD-2025-046892,P-0566,2025-07-08,1,Wrong item delivered,26450.0,Approved
RT-02436,ORD-2025-046895,P-0099,2025-07-09,1,Changed mind,6570.0,Approved
RT-02437,ORD-2025-046899,P-0426,2025-07-03,1,Defective on arrival,153945.0,Approved
RT-02438,ORD-2025-046951,P-1029,2025-07-05,1,Quality below expectation,105050.0,Approved
RT-02439,ORD-2025-046965,P-1134,2025-06-30,1,Expired product,11300.0,Approved
RT-02440,ORD-2025-046970,P-1180,2025-07-09,1,Changed mind,11800.0,Approved
RT-02441,ORD-2025-046989,P-0307,2025-07-11,1,Changed mind,4600.0,Approved
RT-02442,ORD-2025-046990,P-1001,2025-07-09,1,Quality below expectation,35775.0,Approved
RT-02443,ORD-2025-047012,P-0044,2025-07-10,1,Changed mind,2750.0,Approved
RT-02444,ORD-2025-047012,P-0086,2025-07-06,1,Changed mind,6650.0,Approved
RT-02445,ORD-2025-047029,P-0811,2025-06-28,1,Wrong item delivered,2650.0,Approved
RT-02446,ORD-2025-047038,P-0412,2025-07-11,2,Damaged in transit,200070.0,Approved
RT-02447,ORD-2025-047105,P-1041,2025-07-11,1,Wrong size,46400.0,Approved
RT-02448,ORD-2025-047114,P-0404,2025-07-08,1,Wrong item delivered,25290.0,Approved
RT-02449,ORD-2025-047128,P-0408,2025-07-06,1,Damaged in transit,132795.0,Approved
RT-02450,ORD-2025-047141,P-1048,2025-07-13,1,Wrong item delivered,86600.0,Approved
RT-02451,ORD-2025-047151,P-1094,2025-07-12,1,Damaged in transit,7700.0,Approved
RT-02452,ORD-2025-047153,P-0584,2025-07-09,1,Wrong item delivered,84550.0,Approved
RT-02453,ORD-2025-047184,P-0089,2025-07-12,1,Wrong item delivered,4500.0,Approved
RT-02454,ORD-2025-047186,P-0231,2025-07-03,1,Wrong item delivered,3750.0,Approved
RT-02455,ORD-2025-047196,P-0022,2025-07-13,1,Damaged in transit,7750.0,Approved
RT-02456,ORD-2025-047209,P-0442,2025-07-11,1,Defective on arrival,362229.0,Pending
RT-02457,ORD-2025-047221,P-0995,2025-07-04,1,Wrong item delivered,117800.0,Approved
RT-02458,ORD-2025-047269,P-1053,2025-07-10,1,Wrong item delivered,70550.0,Approved
RT-02459,ORD-2025-047301,P-0509,2025-07-03,2,Damaged in transit,1333800.0,Approved
RT-02460,ORD-2025-047303,P-1181,2025-07-03,1,Wrong item delivered,13995.0,Approved
RT-02461,ORD-2025-047307,P-0560,2025-07-13,1,Defective on arrival,22700.0,Approved
RT-02462,ORD-2025-047330,P-0063,2025-07-08,2,Wrong item delivered,12300.0,Approved
RT-02463,ORD-2025-047356,P-0555,2025-07-13,1,Defective on arrival,176650.0,Rejected
RT-02464,ORD-2025-047357,P-1038,2025-07-05,1,Quality below expectation,25250.0,Pending
RT-02465,ORD-2025-047419,P-1015,2025-07-10,1,Changed mind,86900.0,Approved
RT-02466,ORD-2025-047471,P-0415,2025-07-13,1,Damaged in transit,24700.0,Approved
RT-02467,ORD-2025-047478,P-1061,2025-07-06,1,Changed mind,82600.0,Pending
RT-02468,ORD-2025-047498,P-0801,2025-07-13,1,Wrong item delivered,8350.0,Approved
RT-02469,ORD-2025-047539,P-0481,2025-07-14,1,Changed mind,360800.0,Pending
RT-02470,ORD-2025-047542,P-0400,2025-07-06,1,Defective on arrival,82215.0,Approved
RT-02471,ORD-2025-047547,P-1038,2025-07-15,1,Changed mind,25250.0,Approved
RT-02472,ORD-2025-047549,P-0081,2025-07-06,1,Expired product,3780.0,Approved
RT-02473,ORD-2025-047561,P-0212,2025-07-08,1,Expired product,5100.0,Approved
RT-02474,ORD-2025-047584,P-0151,2025-07-18,1,Changed mind,1700.0,Approved
RT-02475,ORD-2025-047638,P-0445,2025-07-17,1,Changed mind,58150.0,Approved
RT-02476,ORD-2025-047659,P-0285,2025-07-20,1,Expired product,900.0,Approved
RT-02477,ORD-2025-047679,P-0454,2025-07-07,1,Wrong item delivered,127800.0,Pending
RT-02478,ORD-2025-047731,P-0621,2025-07-12,1,Changed mind,2500.0,Approved
RT-02479,ORD-2025-047736,P-0526,2025-07-19,1,Changed mind,71500.0,Pending
RT-02480,ORD-2025-047823,P-0281,2025-07-10,1,Wrong item delivered,12000.0,Rejected
RT-02481,ORD-2025-047844,P-0201,2025-07-13,1,Changed mind,1500.0,Approved
RT-02482,ORD-2025-047846,P-1141,2025-07-12,1,Wrong item delivered,61850.0,Approved
RT-02483,ORD-2025-047846,P-0115,2025-07-21,1,Expired product,4250.0,Approved
RT-02484,ORD-2025-047851,P-0625,2025-07-14,1,Damaged in transit,62100.0,Approved
RT-02485,ORD-2025-047985,P-1019,2025-07-14,2,Changed mind,194600.0,Approved
RT-02486,ORD-2025-048019,P-0456,2025-07-14,1,Wrong item delivered,129100.0,Approved
RT-02487,ORD-2025-048038,P-0399,2025-07-21,1,Defective on arrival,61500.0,Pending
RT-02488,ORD-2025-048057,P-0405,2025-07-14,1,Changed mind,107235.0,Approved
RT-02489,ORD-2025-048060,P-0023,2025-07-25,1,Expired product,5050.0,Approved
RT-02490,ORD-2025-048060,P-0475,2025-07-26,1,Defective on arrival,22230.0,Rejected
RT-02491,ORD-2025-048095,P-0062,2025-07-24,1,Changed mind,750.0,Approved
RT-02492,ORD-2025-048101,P-1031,2025-07-14,1,Wrong size,72028.5,Approved
RT-02493,ORD-2025-048113,P-1037,2025-07-17,1,Quality below expectation,76950.0,Approved
RT-02494,ORD-2025-048114,P-0375,2025-07-21,1,Changed mind,1500.0,Approved
RT-02495,ORD-2025-048127,P-0467,2025-07-14,1,Damaged in transit,766550.0,Approved
RT-02496,ORD-2025-048142,P-0333,2025-07-21,1,Wrong item delivered,6350.0,Approved
RT-02497,ORD-2025-048153,P-0096,2025-07-24,1,Damaged in transit,950.0,Rejected
RT-02498,ORD-2025-048189,P-1105,2025-07-26,1,Changed mind,9500.0,Approved
RT-02499,ORD-2025-048238,P-0821,2025-07-20,1,Changed mind,12350.0,Pending
RT-02500,ORD-2025-048246,P-0069,2025-07-20,1,Expired product,6350.0,Approved
RT-02501,ORD-2025-048276,P-0302,2025-07-22,1,Damaged in transit,2050.0,Approved
RT-02502,ORD-2025-048324,P-0939,2025-07-21,1,Quality below expectation,146200.0,Approved
RT-02503,ORD-2025-048356,P-0271,2025-07-22,2,Wrong item delivered,5673.0,Approved
RT-02504,ORD-2025-048369,P-0983,2025-07-29,1,Wrong item delivered,49000.0,Approved
RT-02505,ORD-2025-048390,P-0478,2025-07-25,2,Defective on arrival,568900.0,Approved
RT-02506,ORD-2025-048416,P-0395,2025-07-24,1,Damaged in transit,61650.0,Rejected
RT-02507,ORD-2025-048440,P-0124,2025-07-29,1,Expired product,6650.0,Approved
RT-02508,ORD-2025-048467,P-0302,2025-07-25,1,Wrong item delivered,2050.0,Approved
RT-02509,ORD-2025-048484,P-0675,2025-07-25,1,Expired product,31850.0,Rejected
RT-02510,ORD-2025-048486,P-1070,2025-07-26,1,Changed mind,84778.0,Approved
RT-02511,ORD-2025-048487,P-0761,2025-07-27,1,Wrong item delivered,8900.0,Approved
RT-02512,ORD-2025-048536,P-1166,2025-07-21,1,Damaged in transit,57100.0,Rejected
RT-02513,ORD-2025-048543,P-0511,2025-07-31,1,Damaged in transit,286350.0,Rejected
RT-02514,ORD-2025-048553,P-0528,2025-07-31,1,Changed mind,391850.0,Approved
RT-02515,ORD-2025-048606,P-0505,2025-08-04,1,Damaged in transit,727950.0,Approved
RT-02516,ORD-2025-048612,P-1186,2025-08-03,1,Damaged in transit,37150.0,Approved
RT-02517,ORD-2025-048616,P-0393,2025-07-28,2,Wrong item delivered,358200.0,Approved
RT-02518,ORD-2025-048632,P-0064,2025-07-29,1,Expired product,1800.0,Approved
RT-02519,ORD-2025-048634,P-0262,2025-07-25,1,Damaged in transit,350.0,Approved
RT-02520,ORD-2025-048671,P-0030,2025-07-31,3,Wrong item delivered,6552.0,Rejected
RT-02521,ORD-2025-048684,P-0160,2025-08-04,1,Changed mind,9600.0,Approved
RT-02522,ORD-2025-048696,P-0967,2025-07-31,1,Wrong item delivered,84506.0,Approved
RT-02523,ORD-2025-048721,P-0847,2025-07-24,1,Damaged in transit,650.0,Approved
RT-02524,ORD-2025-048723,P-0608,2025-07-30,1,Expired product,57950.0,Approved
RT-02525,ORD-2025-048742,P-0108,2025-08-01,1,Expired product,1450.0,Pending
RT-02526,ORD-2025-048742,P-0860,2025-07-27,1,Changed mind,9800.0,Approved
RT-02527,ORD-2025-048806,P-0174,2025-08-04,3,Expired product,37950.0,Approved
RT-02528,ORD-2025-048842,P-0905,2025-08-01,1,Damaged in transit,20250.0,Approved
RT-02529,ORD-2025-048875,P-0753,2025-07-29,1,Changed mind,21465.0,Approved
RT-02530,ORD-2025-048905,P-0059,2025-08-01,1,Expired product,10400.0,Approved
RT-02531,ORD-2025-048906,P-0223,2025-08-01,1,Expired product,4100.0,Approved
RT-02532,ORD-2025-048907,P-1016,2025-08-01,3,Quality below expectation,83400.0,Approved
RT-02533,ORD-2025-048975,P-0371,2025-08-02,1,Damaged in transit,4400.0,Approved
RT-02534,ORD-2025-048989,P-1049,2025-08-02,1,Wrong item delivered,14000.0,Approved
RT-02535,ORD-2025-049020,P-0718,2025-08-09,1,Damaged in transit,31700.0,Pending
RT-02536,ORD-2025-049028,P-0715,2025-08-08,1,Expired product,58800.0,Approved
RT-02537,ORD-2025-049036,P-1119,2025-08-06,1,Changed mind,15450.0,Approved
RT-02538,ORD-2025-049042,P-0532,2025-08-02,1,Defective on arrival,30600.0,Approved
RT-02539,ORD-2025-049059,P-0025,2025-08-07,2,Wrong item delivered,28600.0,Approved
RT-02540,ORD-2025-049082,P-0061,2025-08-01,3,Changed mind,19200.0,Approved
RT-02541,ORD-2025-049084,P-0039,2025-07-30,2,Expired product,1200.0,Approved
RT-02542,ORD-2025-049119,P-0419,2025-08-01,1,Damaged in transit,468350.0,Approved
RT-02543,ORD-2025-049129,P-0961,2025-08-02,1,Changed mind,92050.0,Approved
RT-02544,ORD-2025-049131,P-0800,2025-08-10,1,Expired product,5400.0,Approved
RT-02545,ORD-2025-049135,P-1045,2025-08-11,1,Changed mind,51850.0,Approved
RT-02546,ORD-2025-049146,P-0826,2025-07-31,1,Wrong item delivered,5445.0,Approved
RT-02547,ORD-2025-049147,P-0246,2025-08-08,1,Changed mind,700.0,Approved
RT-02548,ORD-2025-049158,P-0253,2025-08-10,1,Expired product,1200.0,Approved
RT-02549,ORD-2025-049209,P-0521,2025-08-08,1,Wrong item delivered,15950.0,Approved
RT-02550,ORD-2025-049223,P-0648,2025-08-07,1,Changed mind,3500.0,Approved
RT-02551,ORD-2025-049223,P-0109,2025-08-03,1,Damaged in transit,7100.0,Approved
RT-02552,ORD-2025-049255,P-0172,2025-08-08,2,Wrong item delivered,3800.0,Approved
RT-02553,ORD-2025-049258,P-1001,2025-08-06,1,Quality below expectation,39750.0,Pending
RT-02554,ORD-2025-049259,P-0867,2025-08-08,1,Expired product,4850.0,Pending
RT-02555,ORD-2025-049321,P-0082,2025-08-03,1,Changed mind,3300.0,Pending
RT-02556,ORD-2025-049338,P-0045,2025-08-05,1,Expired product,4400.0,Approved
RT-02557,ORD-2025-049353,P-0443,2025-08-01,1,Damaged in transit,305950.0,Approved
RT-02558,ORD-2025-049356,P-0280,2025-08-06,1,Changed mind,10340.0,Approved
RT-02559,ORD-2025-049374,P-1053,2025-08-07,1,Changed mind,70550.0,Rejected
RT-02560,ORD-2025-049382,P-0350,2025-08-10,2,Changed mind,9300.0,Approved
RT-02561,ORD-2025-049415,P-0902,2025-08-05,1,Changed mind,1200.0,Approved
RT-02562,ORD-2025-049429,P-1049,2025-08-03,1,Quality below expectation,14000.0,Pending
RT-02563,ORD-2025-049436,P-0405,2025-08-07,1,Wrong item delivered,119150.0,Approved
RT-02564,ORD-2025-049438,P-0958,2025-08-07,1,Wrong size,7650.0,Approved
RT-02565,ORD-2025-049442,P-0518,2025-08-11,1,Defective on arrival,229550.0,Approved
RT-02566,ORD-2025-049447,P-0160,2025-08-12,2,Changed mind,19200.0,Approved
RT-02567,ORD-2025-049456,P-0984,2025-08-06,1,Wrong item delivered,96022.5,Approved
RT-02568,ORD-2025-049457,P-0780,2025-08-12,1,Wrong item delivered,5950.0,Approved
RT-02569,ORD-2025-049459,P-1147,2025-08-10,1,Changed mind,7250.0,Approved
RT-02570,ORD-2025-049487,P-0937,2025-08-10,1,Wrong item delivered,77100.0,Approved
RT-02571,ORD-2025-049514,P-1073,2025-08-04,1,Quality below expectation,43650.0,Pending
RT-02572,ORD-2025-049515,P-0819,2025-08-08,1,Changed mind,4650.0,Approved
RT-02573,ORD-2025-049520,P-1136,2025-08-04,1,Expired product,18550.0,Approved
RT-02574,ORD-2025-049532,P-0402,2025-08-13,1,Damaged in transit,125800.0,Approved
RT-02575,ORD-2025-049538,P-0113,2025-08-11,1,Wrong item delivered,3200.0,Approved
RT-02576,ORD-2025-049551,P-1040,2025-08-03,1,Wrong item delivered,33900.0,Rejected
RT-02577,ORD-2025-049638,P-0289,2025-08-08,1,Damaged in transit,11200.0,Approved
RT-02578,ORD-2025-049650,P-0060,2025-08-16,1,Changed mind,22950.0,Pending
RT-02579,ORD-2025-049656,P-0459,2025-08-07,1,Changed mind,83550.0,Approved
RT-02580,ORD-2025-049720,P-1066,2025-08-07,2,Changed mind,63100.0,Rejected
RT-02581,ORD-2025-049759,P-1018,2025-08-14,1,Wrong item delivered,93200.0,Approved
RT-02582,ORD-2025-049767,P-0674,2025-08-17,2,Wrong item delivered,11800.0,Approved
RT-02583,ORD-2025-049815,P-0786,2025-08-14,2,Wrong item delivered,37800.0,Approved
RT-02584,ORD-2025-049818,P-0873,2025-08-21,1,Expired product,8700.0,Approved
RT-02585,ORD-2025-049832,P-1032,2025-08-17,1,Wrong size,63000.0,Approved
RT-02586,ORD-2025-049837,P-0909,2025-08-17,3,Damaged in transit,10650.0,Approved
RT-02587,ORD-2025-049886,P-0386,2025-08-13,1,Damaged in transit,156000.0,Approved
RT-02588,ORD-2025-049890,P-0108,2025-08-17,3,Wrong item delivered,4350.0,Approved
RT-02589,ORD-2025-049892,P-0321,2025-08-10,1,Damaged in transit,5850.0,Approved
RT-02590,ORD-2025-049893,P-0196,2025-08-15,2,Changed mind,10700.0,Approved
RT-02591,ORD-2025-049909,P-0721,2025-08-21,1,Changed mind,25450.0,Approved
RT-02592,ORD-2025-049924,P-0986,2025-08-11,1,Quality below expectation,50600.0,Approved
RT-02593,ORD-2025-049933,P-0438,2025-08-10,1,Defective on arrival,157450.0,Approved
RT-02594,ORD-2025-049951,P-0509,2025-08-20,1,Damaged in transit,666900.0,Approved
RT-02595,ORD-2025-049957,P-0926,2025-08-15,1,Wrong item delivered,22500.0,Approved
RT-02596,ORD-2025-049984,P-0120,2025-08-22,1,Expired product,3200.0,Approved
RT-02597,ORD-2025-050044,P-0059,2025-08-18,1,Expired product,10400.0,Approved
RT-02598,ORD-2025-050066,P-1132,2025-08-23,2,Damaged in transit,21400.0,Approved
RT-02599,ORD-2025-050078,P-0513,2025-08-16,1,Defective on arrival,50550.0,Approved
RT-02600,ORD-2025-050079,P-0388,2025-08-16,1,Wrong item delivered,396150.0,Approved
RT-02601,ORD-2025-050083,P-0545,2025-08-15,1,Damaged in transit,621900.0,Approved
RT-02602,ORD-2025-050087,P-0898,2025-08-15,1,Changed mind,6700.0,Approved
RT-02603,ORD-2025-050091,P-0990,2025-08-13,1,Wrong size,93100.0,Rejected
RT-02604,ORD-2025-050129,P-0961,2025-08-15,1,Changed mind,92050.0,Approved
RT-02605,ORD-2025-050134,P-0543,2025-08-15,1,Damaged in transit,90650.0,Approved
RT-02606,ORD-2025-050143,P-1031,2025-08-20,1,Wrong size,77450.0,Approved
RT-02607,ORD-2025-050150,P-0596,2025-08-26,1,Expired product,83331.0,Rejected
RT-02608,ORD-2025-050173,P-0232,2025-08-17,1,Expired product,4050.0,Approved
RT-02609,ORD-2025-050182,P-0530,2025-08-22,1,Damaged in transit,49358.0,Approved
RT-02610,ORD-2025-050185,P-0966,2025-08-20,1,Wrong item delivered,76200.0,Approved
RT-02611,ORD-2025-050198,P-0476,2025-08-16,1,Damaged in transit,20200.0,Approved
RT-02612,ORD-2025-050199,P-0552,2025-08-22,1,Wrong item delivered,72600.0,Approved
RT-02613,ORD-2025-050213,P-0488,2025-08-21,1,Damaged in transit,18800.0,Approved
RT-02614,ORD-2025-050237,P-0491,2025-08-17,1,Wrong item delivered,167300.0,Approved
RT-02615,ORD-2025-050243,P-0408,2025-08-25,1,Changed mind,147550.0,Approved
RT-02616,ORD-2025-050248,P-1057,2025-08-27,1,Wrong item delivered,89300.0,Approved
RT-02617,ORD-2025-050252,P-0388,2025-08-27,1,Wrong item delivered,396150.0,Approved
RT-02618,ORD-2025-050253,P-1017,2025-08-25,1,Changed mind,49950.0,Approved
RT-02619,ORD-2025-050314,P-0133,2025-08-28,1,Wrong item delivered,35550.0,Rejected
RT-02620,ORD-2025-050314,P-0887,2025-08-24,1,Changed mind,5500.0,Approved
RT-02621,ORD-2025-050329,P-0244,2025-08-24,1,Changed mind,4000.0,Approved
RT-02622,ORD-2025-050358,P-1007,2025-08-17,1,Quality below expectation,91450.0,Rejected
RT-02623,ORD-2025-050359,P-1045,2025-08-17,1,Wrong size,51850.0,Approved
RT-02624,ORD-2025-050366,P-1069,2025-08-28,1,Wrong size,38400.0,Pending
RT-02625,ORD-2025-050369,P-0465,2025-08-26,1,Changed mind,39450.0,Approved
RT-02626,ORD-2025-050376,P-0417,2025-08-18,1,Defective on arrival,111800.0,Approved
RT-02627,ORD-2025-050392,P-0663,2025-08-25,1,Damaged in transit,34450.0,Approved
RT-02628,ORD-2025-050397,P-0459,2025-08-31,1,Wrong item delivered,83550.0,Approved
RT-02629,ORD-2025-050412,P-0594,2025-08-28,3,Damaged in transit,216900.0,Rejected
RT-02630,ORD-2025-050431,P-1188,2025-08-29,1,Damaged in transit,67900.0,Pending
RT-02631,ORD-2025-050432,P-0396,2025-08-25,1,Wrong item delivered,79800.0,Rejected
RT-02632,ORD-2025-050441,P-0555,2025-08-28,1,Damaged in transit,176650.0,Approved
RT-02633,ORD-2025-050452,P-0640,2025-08-26,1,Wrong item delivered,14400.0,Approved
RT-02634,ORD-2025-050453,P-0425,2025-08-26,1,Defective on arrival,34650.0,Rejected
RT-02635,ORD-2025-050464,P-0568,2025-08-24,1,Changed mind,38650.0,Approved
RT-02636,ORD-2025-050474,P-0358,2025-08-26,2,Expired product,7900.0,Approved
RT-02637,ORD-2025-050501,P-0943,2025-08-20,1,Wrong size,79300.0,Approved
RT-02638,ORD-2025-050504,P-0443,2025-08-20,1,Damaged in transit,305950.0,Rejected
RT-02639,ORD-2025-050535,P-0746,2025-09-01,1,Wrong item delivered,4800.0,Approved
RT-02640,ORD-2025-050543,P-0100,2025-08-25,1,Wrong item delivered,1350.0,Approved
